"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"FB173","Burger King Grand Hotel Restaurant","F&B","3.8","8 Đong Khoi Street, Ben Nghe Ward, District 1 | Inside Grand Hotel, Ho Chi Minh City, Vietnam","It uniquely combines Burger King's fast food with a grand hotel's ambiance.","Located inside the Grand Hotel, this Burger King offers a unique fast-food experience. You can enjoy the classic Burger King menu items, such as Whoppers and fries, within the elegant surroundings of a historical hotel. It's a convenient option for a quick and casual meal without sacrificing comfort or ambiance. This location provides a distinctive blend of fast food and upscale atmosphere.","","4.0","https://ak-d.tripcdn.com/images/100d0n000000ebcnt2D91.jpg","09:00","22:00","10.774103, 106.70574","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889772/FB173.jpg"
"FB174","Burger King","F&B","4.5","141 Bui Vien Pham Ngu Lao, District 1, Ho Chi Minh City Vietnam","Burger King is a global fast-food chain famous for its flame-grilled burgers.","Burger King is a global fast-food chain that offers a familiar and convenient dining experience. Known for their flame-grilled burgers, Burger King provides a wide variety of options, including the iconic Whopper. Along with burgers, they offer fries, chicken sandwiches, and other fast-food staples. This Bui Vien location is perfect for a quick bite while exploring the bustling streets of District 1.","","3.0","https://ak-d.tripcdn.com/images/10060g0000007pf1oF708.jpg","9:00","23:00","10.76633, 106.69167","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889779/FB174.jpg"
"FB175","Sahara Beer Club & VIP Lounge","F&B","3.9","113 Bui Vien Street, District 1 Pham Ngu Lao ward, District 1, Ho Chi Minh City 700000 Vietnam","It's a beer club with an exclusive VIP lounge.","Sahara Beer Club & VIP Lounge offers a lively atmosphere for beer lovers and partygoers. Located on Bui Vien Street, it's a popular spot for both locals and tourists. The beer club features a wide selection of beers and a vibrant ambiance. For a more exclusive experience, the VIP lounge provides a comfortable and stylish setting for socializing and enjoying your drinks.","","12.0","https://ak-d.tripcdn.com/images/1007hk12492mf13w09718.jpg","00:00","23:59","10.766499, 106.69223","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889789/FB175.jpg"
"FB176","Nabe King","F&B","4.6","01 Binh Duong Boulevard, Binh Giao, Thuan Giao Ward, Thuan An Town Lot E, Second Floor, Aeon Mall Canary, Ho Chi Minh City 700000 Vietnam","Nabe King specializes in customizable hot pots.","Nabe King specializes in Japanese hot pot, offering a customizable and interactive dining experience. Located in Aeon Mall Canary, you can create your perfect hot pot with a variety of broths, meats, vegetables, and noodles. The restaurant provides a fun and communal atmosphere, ideal for sharing a meal with friends and family. The Aeon Mall location makes it a convenient choice for shoppers and those looking for a delicious hot pot experience.","","9.0","https://ak-d.tripcdn.com/images/100l0n000000eehdm1083.jpg","10:00","22:00","10.932878, 106.71185","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889796/FB176.jpg"
"FB177","GreenS","F&B","3.9","18A / 100 Nguyen Thi Minh Khai District 1, Ho Chi Minh City 700000 Vietnam","GreenS offers fresh, healthy, and vibrant cuisine.","GreenS is dedicated to providing fresh, healthy, and delicious food that nourishes the body and delights the senses. The restaurant features a menu filled with vibrant salads, bowls, and other plant-based dishes. Focusing on high-quality ingredients and innovative recipes, GreenS offers a guilt-free dining experience. It's a great choice for those seeking a light, refreshing, and health-conscious meal in District 1.","","5.0","https://ak-d.tripcdn.com/images/10060g0000007ptt6766A.jpg","09:00","22:00","10.77828, 106.69376","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889806/FB177.jpg"
"FB178","Ember","F&B","4.0","65 Le Loi 1st Floor, Saigon Centre Building, Ben Nghe Ward, District 1, Ho Chi Minh City 700000 Vietnam","Ember is a restaurant known for its elevated cuisine cooked over open flames.","Ember offers a unique dining experience with its focus on elevated cuisine cooked over open flames. Located in the Saigon Centre Building, the restaurant boasts a sophisticated and modern atmosphere. The menu features a variety of dishes prepared with fresh, high-quality ingredients. The open-flame cooking technique adds a distinct flavor and character to each dish, creating a memorable culinary experience.","","12.0","https://ak-d.tripcdn.com/images/100f1d000001e9nv8A000.jpg","07:45","22:30","10.773077, 106.70127","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889813/FB178.jpg"
"FB179","Dau Homemade","F&B","5.0","So 6 Hong Ha | Ward 2, Tan Binh District, Ho Chi Minh City 700, Vietnam","Dau Homemade serves authentic Vietnamese home-style dishes.","Dau Homemade creates a cozy and familiar dining experience, reminiscent of a traditional Vietnamese home. They specialize in authentic Vietnamese dishes prepared with fresh, locally sourced ingredients. The menu features a variety of flavorful options, from savory main courses to comforting soups and sides. Guests can enjoy a taste of real Vietnamese home cooking in a warm and inviting atmosphere.","","3.0","https://ak-d.tripcdn.com/images/1mh0d224x8uk9ftfy20EA.jpg","10:00","22:00","10.81335, 106.66606","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889818/FB179.jpg"
"FB180","Spice Bistro","F&B","4.0","2 Thi Sach Street | District 1, Ho Chi Minh City 700000, Vietnam","Spice Bistro offers vibrantly spiced global cuisine in a welcoming setting.","Spice Bistro delivers a vibrant culinary experience with a diverse menu of globally-inspired dishes. Each dish is carefully crafted with aromatic spices and fresh ingredients to create a flavorful and exciting taste. The bistro's warm and inviting atmosphere makes it the perfect place to gather with friends and family. Whether you're craving something familiar or looking to try something new, Spice Bistro offers a memorable dining experience for all palates.","","12.0","https://ak-d.tripcdn.com/images//100915000000xgoyg9352.jpg","10:00","18:00","10.776886, 106.70608","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889825/FB180.jpg"
"FB181","Sinh to 142","F&B","3.9","142 Ly Chinh Thang St., Dist. 3, Ho Chi Minh City, Ho Chi Minh City, Vietnam","Sinh to 142 is a popular spot for fresh and delicious fruit smoothies.","Sinh to 142 is a beloved local spot known for its wide variety of fresh and flavorful fruit smoothies. They use only the best seasonal fruits, blending them into refreshing and nutritious drinks. The menu features a range of classic smoothie combinations as well as unique and creative blends. It's the perfect place to cool down and enjoy a healthy treat on a hot day in Ho Chi Minh City.","","0.0","https://ak-d.tripcdn.com/images/100o0n000000ec5wj2E5F.jpg","8:00","22:00","10.7871151, 106.6846528","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889834/FB181.jpg"
"FB182","Mon Viet","F&B","3.8","148 Le Thanh Ton | District 1, Ho Chi Minh City, Vietnam","Mon Viet serves delicious Vietnamese cuisine.","Mon Viet is dedicated to showcasing the rich and diverse flavors of Vietnamese cuisine. The restaurant's menu features a wide array of traditional dishes, from flavorful noodle soups to savory rice plates. Each dish is carefully prepared using fresh, locally sourced ingredients and authentic cooking techniques. Guests can enjoy a taste of Vietnam's culinary heritage in a relaxed and inviting setting.","","4.0","https://ak-d.tripcdn.com/images/100h050000000xpdeC380.jpg","10:00","23:00","10.773333, 106.69806","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889840/FB182.jpg"
"FB183","Paceycupcakes","F&B","4.5","53g Nguyen Du street, Ben Nghe ward, district 1, Ho Chi Minh City 084 Vietnam","Paceycupcakes is a restaurant specializing in delightful cupcakes.","Paceycupcakes is a charming bakery and cafe specializing in exquisitely decorated and delicious cupcakes. Each cupcake is a miniature work of art, crafted with high-quality ingredients and attention to detail. They offer a wide variety of flavors and designs, from classic vanilla and chocolate to unique and seasonal creations. Paceycupcakes is the perfect place to indulge in a sweet treat and celebrate any occasion.","","0.0","https://ak-d.tripcdn.com/images/01028120008crsuy900BB.jpg","0:00","23:59","10.77995, 106.700951","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889845/FB183.jpg"
"FB184","Lodge Bui Restaurant -Live Music","F&B","4.9","39/2 Pham Ngoc Thach Street Ward 6-Dist. 3, Ho Chi Minh City 084 Vietnam","Lodge Bui Restaurant offers dining complemented by live music.","Lodge Bui Restaurant provides a unique dining experience by combining delicious food with the ambiance of live music. The restaurant offers a diverse menu of Vietnamese and international dishes, prepared with fresh ingredients and flavorful spices. Guests can enjoy their meal while listening to talented local musicians, creating a vibrant and entertaining atmosphere. It's the perfect place to relax, enjoy good food, and listen to great music.","","26.0","https://ak-d.tripcdn.com/images/100h0o000000f7uroFF92.jpg","07:00","23:00","10.78399, 106.69442","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889853/FB184.jpg"
"FB185","Nha hang an ngon Loc Phat","F&B","4.1","68B Tran Quoc Toan.Q3, Ho Chi Minh City 70000 Vietnam","Nha hang an ngon Loc Phat is a restaurant known for delicious food.","Nha hang an ngon Loc Phat is a popular dining destination known for its delicious and authentic Vietnamese cuisine. The restaurant boasts a diverse menu featuring a wide variety of traditional dishes, from flavorful spring rolls to hearty noodle soups. Each dish is carefully prepared using fresh, locally sourced ingredients and time-honored recipes. Diners can enjoy a taste of Vietnamese culinary heritage in a comfortable and welcoming atmosphere.","","0.0","https://ak-d.tripcdn.com/images/1me5q12000gmfe47361BD.jpg","0:00","23:59","10.78806, 106.68859","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889863/FB185.jpg"
"FB186","Hoang Yen Buffet","F&B","4.4","Me Linh Point Tower 1st floor, 02 Ngo Duc Ke, D1, Ho Chi Minh City 70000 Vietnam","Hoang Yen Buffet is an all-you-can-eat buffet restaurant.","Hoang Yen Buffet offers a wide selection of Vietnamese and international dishes in an all-you-can-eat format. This buffet-style restaurant provides a great way to sample a variety of cuisines and flavors in one sitting. Diners can indulge in everything from fresh seafood and grilled meats to flavorful salads and delectable desserts. With its extensive selection and comfortable setting, Hoang Yen Buffet is a popular choice for a satisfying and value-packed dining experience.","","11.0","https://ak-d.tripcdn.com/images/1001060000001n6uw68FB.jpg","10:00","22:00","10.78867, 106.709656","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889870/FB186.jpg"
"FB187","Binh An Village Saigon","F&B","4.0","1163 Binh Quoi Street, Ho Chi Minh City 70000 Vietnam","Binh An Village Saigon is a tranquil, village-themed restaurant.","This charming restaurant provides a serene escape from the city's hustle and bustle. With its traditional Vietnamese architecture and lush gardens, it offers a unique dining experience. The menu features a wide array of Vietnamese dishes, prepared with fresh, local ingredients. Enjoy a peaceful meal surrounded by nature in this beautiful village setting.","","21.0","https://ak-d.tripcdn.com/images/100l060000001n6s9BAC1.jpg","10:00","22:00","10.817619, 106.721344","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889877/FB187.jpg"
"FB188","Bonjour Resto' Nguyen Trai","F&B","4.3","150/18 Nguyen Trai, Quan 1, Ho Chi Minh City 70000, Vietnam","Bonjour Resto Nguyen Trai is a French-themed restaurant.","Bonjour Resto' Nguyen Trai brings a taste of France to Ho Chi Minh City. The menu boasts classic French dishes such as steak frites, escargots, and crème brûlée. Guests can indulge in the cozy, Parisian-inspired atmosphere, perfect for a romantic dinner or a casual lunch. The restaurant also offers a selection of French wines to complement your meal.","","5.0","https://ak-d.tripcdn.com/images/1007060000001n6o904AC.jpg","09:00","22:00","10.77023, 106.68979","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889887/FB188.jpg"
"FB189","El Sol Meat & Wine","F&B","4.1","140 Vo Thi Sau st 140/2 District 3, Ho Chi Minh City 700000 Vietnam","It's a restaurant specializing in meat and wine.","El Sol Meat & Wine is a haven for meat lovers and wine enthusiasts. This restaurant prides itself on serving high-quality cuts of meat, expertly grilled to perfection. The extensive wine list features a diverse selection of both local and international wines, carefully chosen to complement the dishes. Enjoy a sophisticated dining experience in a cozy and inviting atmosphere.","","26.0","https://ak-d.tripcdn.com/images/100s060000001n6vn6E24.jpg","11:00","22:30","10.787699, 106.691246","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889898/FB189.jpg"
"FB190","Blanc. Restaurant Saigon","F&B","5.0","Lane 178/180D Hai Ba Trung .Dakao . District 1 .HCMC. Vietnam","Blanc. Restaurant Saigon offers elegant, contemporary dining.","Blanc. Restaurant Saigon provides a refined and elegant dining experience. The menu showcases modern culinary techniques with a focus on fresh, seasonal ingredients. Guests can expect beautifully plated dishes with creative flavor combinations. The minimalist décor and soft lighting create a sophisticated and intimate ambiance, perfect for a special occasion.","","29.0","https://ak-d.tripcdn.com/images/0100212000bcv927q50B9.jpg","17:30","23:00","10.7865182, 106.6947055","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889908/FB190.jpg"
"FB191","Baoz Dimsum","F&B","3.5","86-88 Nguyen Tri Phuong Street | Ward 7, District 5, Ho Chi Minh City, Vietnam","It's a dim sum restaurant known for its bao.","Baoz Dimsum is a popular spot for those craving authentic dim sum in Ho Chi Minh City. They specialize in a variety of bao, both savory and sweet, alongside other classic dim sum dishes. The restaurant provides a casual and family-friendly atmosphere. It's an ideal place to enjoy a delicious and affordable meal with friends or family.","","11.0","https://ak-d.tripcdn.com/images/100g060000001n6th35EC.jpg","6:30","22:30","10.7531011, 106.6696548","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889917/FB191.jpg"
"FB192","Steak Deli Steakontherock & Cafe","F&B","3.0","6/1 Cach Mang Thang 8 Ben Thanh Ward, District 1, Ho Chi Minh City 700000 Vietnam","It's a steak deli offering a cafe experience.","Steak Deli Steakontherock & Cafe offers a unique dining experience where you can cook your own steak on a hot stone. They also serve a variety of other dishes, including sandwiches, salads, and pasta. The cafe provides a relaxed atmosphere, perfect for a quick lunch or a casual dinner. They have a diverse menu that caters to a variety of tastes.","","8.0","https://ak-d.tripcdn.com/images/100h060000001n6uoB2B1.jpg","07:00","22:30","10.771763, 106.69316","",""
"FB193","Qua Ngon Restaurant","F&B","4.1","308 306, Le Van Sy Street Ward 1, District Tan Binh, Ho Chi Minh City 700000 Vietnam","Qua Ngon Restaurant is known for its very delicious Vietnamese food.","Qua Ngon Restaurant is renowned for serving authentic and delectable Vietnamese cuisine. The menu features a wide range of traditional dishes, from flavorful pho to crispy spring rolls, prepared with fresh, local ingredients. Guests can enjoy a vibrant and lively atmosphere, perfect for experiencing the true taste of Vietnam. This restaurant is a must-visit for those seeking an authentic culinary adventure.","","28.0","https://ak-d.tripcdn.com/images/1i61p2224sd82u7ow91FB.jpg","09:00","23:00","10.7968835, 106.6652361","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889941/FB193.jpg"
"FB194","C.ON Global Food Factory","F&B","4.9","23B Ngo Thoi Nhiem, Ward 6, Disc 3, Ho Chi Minh City 700000 Vietnam","It's a modern restaurant serving diverse global cuisine, often with an industrial design.","C.ON Global Food Factory takes diners on a culinary journey around the world. The restaurant offers a diverse menu featuring dishes from various countries, prepared with a modern twist. The industrial-chic design creates a unique and trendy atmosphere. Guests can enjoy a creative and flavorful meal in a stylish and contemporary setting.","","4.0","https://ak-d.tripcdn.com/images/10030o000000f8ep71A15.jpg","06:30","00:00","10.7807529, 106.6902377","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889959/FB194.jpg"
"FB195","DeciBel Cafe/Lounge","F&B","4.4","79/2/5 Phan Ke Binh, W. Da Kao, District 1, Ho Chi Minh City 70,000 Vietnam","DeciBel Cafe/Lounge is a vibrant spot offering food, drinks, and an immersive sound experience.","DeciBel Cafe/Lounge is a vibrant space that combines a cafe, lounge, and bar. They offer a diverse menu of food and drinks. The venue is known for its focus on providing a high-quality sound experience, making it a great place to unwind and enjoy music while you dine. It is an excellent destination for those seeking a lively atmosphere with good food, drinks, and an engaging auditory environment.","","12.0","https://ak-d.tripcdn.com/images/100v060000001n6i97A42.jpg","07:30","00:00","10.78934, 106.70004","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889968/FB195.jpg"
"FB196","Acoustic Bar - Ngo Thoi Nhiem","F&B","5.0","6 E1 Ngo Thoi Nhiem Street Ward 7, District 3, Ho Chi Minh City 70000 Vietnam","It's a bar featuring live acoustic music.","Acoustic Bar is a cozy venue that specializes in live acoustic music performances. It's the perfect place to enjoy a relaxed evening with friends while listening to talented local musicians. The bar offers a wide selection of drinks, including cocktails, beers, and wines, to complement the music. With its intimate setting and great music, Acoustic Bar provides a unique and enjoyable experience for music lovers.","","14.0","https://ak-d.tripcdn.com/images/0100n12000okha75t7B9C.jpg","19:00","00:00","10.7811947, 106.6899157","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889976/FB196.jpg"
"FB197","Non La Restaurant","F&B","4.4","19 Nguyen Dinh Chieu Str.,Dist.1, Ho Chi Minh City 70000, Vietnam","Non La Restaurant offers authentic Vietnamese cuisine.","Non La Restaurant specializes in authentic Vietnamese cuisine, offering a diverse menu of traditional dishes. From flavorful pho to fresh spring rolls and savory banh mi, Non La aims to showcase the best of Vietnamese flavors. The restaurant prides itself on using fresh, locally sourced ingredients to create delicious and authentic meals. With its warm ambiance and attentive service, Non La provides a memorable dining experience for both locals and tourists.","","8.0","https://ak-d.tripcdn.com/images/100b060000001m02fB3FA.jpg","11:00","23:00","10.78921, 106.70035","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889982/FB197.jpg"
"FB198","MON Restaurant & Bar","F&B","4.5","34 Le Duan St. Dist 1, Ho Chi Minh City 70,000 Vietnam","MON Restaurant & Bar offers chic modern Mediterranean dining and drinks in Barcelona.","MON Restaurant & Bar brings the vibrant flavors of Barcelona to Ho Chi Minh City. The restaurant offers a chic and modern dining experience with a focus on Mediterranean cuisine. The menu features a variety of dishes, from tapas to paella, all prepared with fresh ingredients and a modern twist. MON also has a well-stocked bar with a wide selection of wines, cocktails, and spirits, making it a great spot for a relaxing evening or a special occasion.","","49.0","https://ak-d.tripcdn.com/images/fd/tg/g5/M01/BE/80/CggYsFc6phiANXiKAADoDwTuAR8257.jpg","10:00","10:00","10.78056, 106.69871","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889991/FB198.jpg"
"FB199","The Bean Store","F&B","3.8","399 Vo Van Tan, District 3, Ho Chi Minh City, Vietnam, Ho Chi Minh City 70,000 Vietnam","The Bean Store is a coffee shop.","The Bean Store is a cozy coffee shop that offers a variety of coffee drinks, teas, and light snacks. It's a great place to relax, catch up with friends, or get some work done. The cafe prides itself on using high-quality beans and ingredients, ensuring a delicious and satisfying experience. With its comfortable atmosphere and friendly staff, The Bean Store is a favorite among locals and tourists alike.","","2.0","https://ak-d.tripcdn.com/images/100e060000001lzss1E8C.jpg","09:00","22:00","10.7703334, 106.6846537","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889997/FB199.jpg"
"FB200","Izakaya Matsuki 18A Thai Van Lung","F&B","5.0","18 Thái Văn Lung, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam","Izakaya Matsuki is a Japanese pub-style restaurant offering small plates and drinks.","Izakaya Matsuki is a traditional Japanese izakaya, or pub-style restaurant, located in the heart of Ho Chi Minh City. It offers a wide selection of small plates, such as grilled skewers, sushi, and ramen, perfect for sharing with friends. The restaurant also has an extensive drink menu, featuring sake, beer, and Japanese cocktails. With its lively atmosphere and authentic cuisine, Izakaya Matsuki is a great place to experience Japanese culture and cuisine.","","14.0","https://ak-d.tripcdn.com/images/0103h12000o05lrk54F52.jpg","17:00","02:00","10.780079, 106.703907","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890005/FB200.jpg"
"FB201","Au Parc","F&B","4.0","p. q. 1, 23 Hàn Thuyên, Bến Nghé, Hồ Chí Minh","Au Parc is a sophisticated fine dining restaurant.","Au Parc provides a sophisticated fine dining experience in Ho Chi Minh City. With a focus on elegant presentation and refined flavors, the restaurant offers a menu of French-inspired cuisine with a modern twist. The ambiance is stylish and upscale, making it ideal for special occasions or a romantic dinner. Au Parc also boasts an impressive wine list and attentive service, ensuring a memorable and luxurious dining experience.","","12.0","https://ak-d.tripcdn.com/images/100o0g0000007q6x3AC0F.jpg","7:30","23:00","10.7787276, 106.6980638","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890013/FB201.jpg"
"FB202","Banh Xeo Ngoc Son","F&B","3.9","103 Đ. Ngô Quyền, Phường 11, Quận 5, Thành phố Hồ Chí Minh 700000, Vietnam","Banh Xeo Ngoc Son specializes in Vietnamese sizzling crepes.","Banh Xeo Ngoc Son specializes in Banh Xeo, crispy and savory Vietnamese crepes filled with various ingredients. This casual eatery offers a taste of authentic street food in a comfortable setting. The crepes are made fresh to order and served hot off the griddle. Patrons can customize their Banh Xeo with a variety of fillings, including shrimp, pork, bean sprouts, and herbs. It's a popular spot for locals and tourists looking to experience a classic Vietnamese dish.","","0.0","https://ak-d.tripcdn.com/images/0104y12000etvdxou0CD7.jpg","9:00","21:00","10.7544526, 106.6663377","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890018/FB202.jpg"
"FB203","Canalis Club","F&B","5.0","264Bis - Nam Kì Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Ho Chi Minh City, Vietnam","An immersive club with spectacular performances to light up your night","Canalis Club is an electrifying nightlife destination that delivers spectacular performances. It provides an immersive experience with cutting-edge sound and lighting. Talented performers and DJs will keep you entertained all night long. Enjoy a wide array of drinks and cocktails while dancing the night away in style. Canalis Club guarantees an unforgettable night out.","","45.0","https://ak-d.tripcdn.com/images/0102l12000chulihk932F.jpg","21:00","03:00","10.7873557, 106.6868219","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890019/FB203.jpg"
"FB204","Black Vinegar","F&B","5.0","76 Le Lai 1st Floor, Ho Chi Minh City 700000 Vietnam","Black Vinegar offers cuisine inspired by its distinctive namesake ingredient.","This restaurant uses black vinegar to create unique and flavorful dishes. The menu features a variety of Asian-inspired cuisine, with a focus on balancing sweet, sour, and savory flavors. Diners can enjoy a sophisticated atmosphere with attentive service. The restaurant is an ideal place for a memorable dining experience with friends and family, or a special occasion.","","14.0","https://ak-d.tripcdn.com/images/0103j12000mlhxjql942A.jpg","11:30","22:30","10.770925, 106.69504","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890027/FB204.jpg"
"FB205","Sushi Kei Landmark 81","F&B","5.0","772 Dien Bien Phu Basement 1, Vincom Center Landmark 81, Ward 22, Binh Thanh, Ho Chi Minh City 700000 Vietnam","Sushi Kei Landmark 81 offers quality sushi in an iconic high-rise setting.","Located in the Landmark 81 skyscraper, Sushi Kei offers a premium sushi experience with stunning city views. Fresh, high-quality ingredients are skillfully prepared by experienced sushi chefs. The menu features a wide selection of traditional sushi, sashimi, and other Japanese dishes. The elegant and modern setting makes it a perfect spot for a special occasion or a memorable meal.","","16.0","https://ak-d.tripcdn.com/images/0104l12000o05yyvvD8D5.jpg","10:00","22:00","10.7948272, 106.7220371","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890035/FB205.jpg"
"FB206","Com Xiu","F&B","4.0","189 Vạn Kiếp, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh, 700000, Vietnam","Com Xiu is a Vietnamese restaurant known for its rice dishes, often featuring char siu.","Com Xiu specializes in Vietnamese rice dishes, with their signature char siu (barbecue pork) being a highlight. The restaurant offers a casual and authentic dining experience. The menu also includes other traditional Vietnamese dishes, providing a variety of options for customers. It is a popular spot for locals and tourists looking for a taste of Vietnamese cuisine at an affordable price.","","0.0","https://ak-d.tripcdn.com/images/10061g000001h97jg4BDF.jpg","11:00","21:30","10.771297, 106.6906","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890051/FB206.jpg"
"FB207","IPPUDO Le Thanh Ton Japanese Ramen Restaurant","F&B","5.0","17/5 Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh 700000, Vietnam","IPPUDO Le Thanh Ton is a Japanese ramen restaurant.","This restaurant serves authentic Japanese ramen, known for its rich and flavorful broth. The noodles are perfectly cooked, and the toppings are fresh and delicious. IPPUDO provides a modern and comfortable atmosphere for enjoying a satisfying bowl of ramen. It is a popular destination for ramen lovers seeking a taste of Japan in Ho Chi Minh City.","","10.0","https://ak-d.tripcdn.com/images/0103u12000nvkjhhmE1E7.jpg","11:00","23:00","10.779907, 106.7034","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890063/FB207.jpg"
"FB208","The Melbourne Cafe Restaurant","F&B","4.0","8A/11D2 Thai Van Lung Street, District 1, Ho Chi Minh City 700000 Vietnam","It's an Australian-inspired cafe offering diverse restaurant dining.","The Melbourne Cafe Restaurant offers an Australian-inspired menu with a focus on fresh ingredients and bold flavors. From classic breakfast dishes to hearty mains, there's something for everyone to enjoy. The cafe provides a relaxed and welcoming atmosphere, perfect for a casual meal or a catch-up with friends. Guests can also enjoy specialty coffee and a selection of desserts.","","0.0","https://ak-d.tripcdn.com/images/0101k120008eenu154839.jpg","06:00","22:00","10.765634, 106.69068","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890074/FB208.jpg"
"FB209","Arcan","F&B","5.0","29/2H Đ. Điện Biên Phủ, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh 700000","Arcan offers a unique and intriguing culinary experience.","Arcan provides a mysterious and exciting dining experience with its creative menu. The restaurant blends modern techniques with traditional ingredients. The ambiance is dark and intimate, adding to the sense of adventure. It is a great place for those who love a bit of mystery, and are looking for a unique culinary experience.","","8.0","https://ak-d.tripcdn.com/images/0102o12000d3964lgF199.jpg","22:00","5:00","10.797805, 106.7082301","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890081/FB209.jpg"
"FB210","The ATM Cocktail Bar & Kitchen","F&B","4.6","27/10 Nguyen Binh Khiem Dakao Ward, District 1, Ho Chi Minh City 700000 Vietnam","This bar and kitchen offers ATM-themed cocktails and food.","The ATM Cocktail Bar & Kitchen is a unique bar serving creative cocktails and dishes. The venue has an ATM theme with a cool and relaxed atmosphere. It’s a great place to unwind with friends while enjoying food and drinks. The menu features a range of internationally inspired cuisine with local ingredients. Guests can enjoy the laid-back atmosphere and creative menu.","","5.0","https://ak-d.tripcdn.com/images/0102e12000jg56kes3EB0.jpg","17:00","01:00","10.79039, 106.70159","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890089/FB210.jpg"
"FB211","Com Ga Ba Ngan - Hoi An Chinh Goc","F&B","4.0","11 Road No. 4 Near Vinmart, Ni Su Huynh Lien, Ho Chi Minh City 700000 Vietnam","It serves authentic Hoi An chicken rice.","This restaurant specializes in Com Ga, a flavorful chicken rice dish originating from Hoi An. The rice is cooked with chicken broth and turmeric, giving it a distinct color and aroma. The tender chicken is often served shredded on top of the rice, accompanied by pickled vegetables and a special sauce. It's a popular spot for those seeking authentic Hoi An flavors in Ho Chi Minh City.","","2.0","https://ak-d.tripcdn.com/images//100t15000000xopmd9890.jpg","09:00","22:00","10.786062, 106.64493","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890094/FB211.jpg"
"FB212","The Hidden Elephant Books & Coffee","F&B","4.0","35 Phan Chu Trinh | Floor 2, Ben Thanh Ward, District 1, Ho Chi Minh City 700000, Vietnam","A charming bookstore and coffee shop.","Escape the bustling city and find refuge in this cozy bookstore and cafe. Browse through a curated selection of books while enjoying a cup of Vietnamese coffee or tea. The cafe offers a quiet and relaxing atmosphere, perfect for reading, working, or simply unwinding. It is located on the second floor, providing a peaceful escape from the busy street below.","","0.0","https://ak-d.tripcdn.com/images/0102c120006puj8pa5778.jpg","0:00","23:59","10.772408, 106.6972096","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890107/FB212.jpg"
