CODE,LOCATION,TYPE,RATING (MAX = 5),Address,Description,Long Description,Tags_Creation_Description,Ticket Info,image_path,open_time,close_time,coordinate,tags,image_url
AC288,Saigon Pink Hotel,Accommodation,4.1,100 Ho Tung Mau,A vibrant hotel known for its pink decor.,Saigon Pink Hotel is a 2-star hotel in Ho Chi Minh City. Rated 8.2/10 by 37 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Superior Double Room' with 1 king bed. Great location|Great service,Great location|Great service,~₫350000/night (approx. $14),https://ak-d.tripcdn.com/images/0586a12000mezdl4k4109_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.77292, 106.703619",Great location|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882492/AC288.webp
AC289,Your Homes River Gate Premium,Accommodation,4.7,151 Đường Bến Vân Đồn,Your Homes River Gate Premium offers modern apartments with stunning river views.,Your Homes River Gate Premium is a 4-star hotel in Ho Chi Minh City. Rated 9.3/10 by 108 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Studio Superior' with 1 king bed. Great stay!|Great location,Great stay!|Great location,~₫900000/night (approx. $36),https://ak-d.tripcdn.com/images/0204812000c3sv39v2654_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.76198, 106.69936",Great stay!|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882494/AC289.webp
AC290,A In Hotel Del Luna,Accommodation,4.2,"126 De Tham Street, Cau Ong Lanh Ward",A stylish hotel offering a memorable experience.,A In Hotel Del Luna is a 2-star hotel in Ho Chi Minh City. Rated 8.3/10 by 1 review. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'VIP Room 1' with 1 king bed. ,,~₫850000/night (approx. $34),https://ak-d.tripcdn.com/images/1mc6a12000gtv0torF51D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.764882, 106.695032",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882496/AC290.webp
AC291,Equatorial Ho Chi Minh City,Accommodation,4.3,242 Đ. Trần Bình Trọng,A well-established hotel offering quality service.,Equatorial Ho Chi Minh City is a 5-star hotel in Ho Chi Minh City. Rated 8.6/10 by 339 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Deluxe Twin Room' with 2 single beds. Delicious breakfast|Great location,Delicious breakfast|Great location,~₫3000000/night (approx. $120),https://ak-d.tripcdn.com/images/200v1g000001h9j4a45D9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.763335, 106.679058",Delicious breakfast|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882498/AC291.webp
AC292,The Vista Landmark Central Park Apartment,Accommodation,4.7,208 D. Nguyen Huu Canh,Apartment in Landmark Central Park with views of The Vista.,The Vista Landmark Central Park Apartment is a 4-star hotel in Ho Chi Minh City. Rated 9.4/10 by 3 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory | Vinhomes Central Park. The most popular room is '1-Bedroom Apartment City View – Kitchen & 24H Check-in' with 1 queen bed and 1 sofa bed. ,,~₫1175000/night (approx. $47),https://ak-d.tripcdn.com/images/1mc3312000lg62gxnFD2A_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.795524, 106.719203",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882501/AC292.webp
AC293,Bros Hotel,Accommodation,4,222 Nguyen Cu Trinh,A friendly hotel providing a comfortable stay.,Bros Hotel is a 2-star hotel in Ho Chi Minh City. Rated 7.9/10 by 15 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Standard Room' with 1 double bed. ,,~₫725000/night (approx. $29),https://ak-d.tripcdn.com/images/0581i12000mf8euxxA509_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.762797, 106.686923",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882503/AC293.webp
AC294,InterContinental Grand Ho Tram,Accommodation,4.7,"Ho Tram Hamlet, Ho Tram Commune, Ho Chi Minh City",InterContinental Grand Ho Tram is a luxurious resort offering beachfront relaxation.,"InterContinental Grand Ho Tram is a 5-star hotel in Phuoc Thuan. Rated 9.3/10 by 90 reviews. Guests praise its location near Near Ho Tram Beach, Phuoc Thuan. The most popular room is 'Classic King Room - Non-Smoking' with 1 king bed. Great stay!|Great service",Great stay!|Great service,~₫2475000/night (approx. $99),https://ak-d.tripcdn.com/images/0225b120009c6vqxq46A4_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.486559, 107.454275",Great stay!|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882505/AC294.webp
AC295,Soho Residence Studio Apartment,Accommodation,4.2,100 Co Giang street,A studio apartment offering modern living spaces.,Soho Residence Studio Apartment is a 3-star hotel in Ho Chi Minh City. Rated 8.5/10 by 1 review. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Studio' with 1 double bed. ,,~₫950000/night (approx. $38),https://ak-d.tripcdn.com/images/1mc2m12000il9n3yc7619_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.763691, 106.694603",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882507/AC295.webp
AC296,THE RICE 191 BUI VIEN HOTEL,Accommodation,4.5,"191, Bui Vien street",A centrally located hotel on Bui Vien street.,THE RICE 191 BUI VIEN HOTEL is a 2-star hotel in Ho Chi Minh City. Rated 8.9/10 by 52 reviews. Guests praise its location near Near Pham Ngu Lao | Bui Vien Walking Street. The most popular room is 'Equal ROH - Double Bed/fresh Linen - Aircon/Hot Shower' with 1 double bed. Clean and tidy|Great stay!,Clean and tidy|Great stay!,~₫400000/night (approx. $16),https://ak-d.tripcdn.com/images/1mc2p12000kx18s6nD104_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.765757, 106.690987",Clean and tidy|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882510/AC296.webp
AC297,Saigon Riverside Complex D7,Accommodation,5,"04 Dao Tri Street, Phu My",A modern residential complex offering stunning riverside views in District 7.,Saigon Riverside Complex D7 is a 3-star hotel in Ho Chi Minh City. Rated 10.0/10 by 1 review. Guests praise its location near Near Saigon Exhibition and Convention Center (SECC). The most popular room is '1 Bedroom Apartment' with 1 queen bed. ,,~₫1600000/night (approx. $64),https://ak-d.tripcdn.com/images/1mc2212000gmchb5pC59C_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.721524, 106.742769",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882513/AC297.webp
AC298,The L'anmien Saigon District 3 by Tan Dinh Church,Accommodation,4.8,"22 truong quyen, phuong 6",A stylish accommodation near the iconic Tan Dinh Church in District 3.,The L’anmien Saigon District 3 by Tan Dinh Church is a 2-star hotel in Ho Chi Minh City. Rated 9.5/10 by 4 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is '1-Bed Boutique Apartment' with 1 queen bed and 1 sofa bed. ,,~₫725000/night (approx. $29),https://ak-d.tripcdn.com/images/1mc6012000mj4lxlbEA1C_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.786581, 106.692757",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882515/AC298.webp
AC299,CityHouse - LightHouse SG,Accommodation,4.2,"179 Co Giang st, Co Giang ward",A conveniently located urban living space in the heart of District 1.,CityHouse - LightHouse SG is a 3-star hotel in Ho Chi Minh City. Rated 8.5/10 by 26 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Standard Studio Without Window' with 1 queen bed. Great stay!,Great stay!,~₫675000/night (approx. $27),https://ak-d.tripcdn.com/images/1mc3z12000mb4a6kq50B9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.761789, 106.693519",Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882517/AC299.webp
AC300,Camila Airport Hotel,Accommodation,4.3,"No. 03 Song Da, Ward 2",A convenient hotel near Tan Son Nhat International Airport.,Camila Airport Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.6/10 by 24 reviews. Guests praise its location near Near Tan Son Nhat International Airport | Tan Son Nhat Airport Area. The most popular room is 'Triple Room' with 1 queen bed and 1 single bed. ,,~₫550000/night (approx. $22),https://ak-d.tripcdn.com/images/1mc5r12000laacl1i694B_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.806449, 106.664904",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882518/AC300.webp
AC301,Hung Anh Hotel,Accommodation,4.6,35 Thep Moi,A budget-friendly hotel in the bustling Ben Thanh area of District 1.,Hung Anh Hotel is a 2-star hotel in Ho Chi Minh City. Rated 9.2/10 by 2 reviews. Guests praise its location near Near Tan Son Nhat International Airport. The most popular room is 'Standard Double' with 1 queen bed. ,,~₫250000/night (approx. $10),https://ak-d.tripcdn.com/images/1mc5q12000knuh7fj508B_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.79671, 106.64821",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882519/AC301.webp
AC302,M Village Living Vo Thi Sau,Accommodation,4.6,"232/15 Đ. Võ Thị Sáu, Phường Võ Thị Sáu",A modern serviced apartment offering a comfortable stay on Vo Thi Sau street.,M Village Living Vo Thi Sau is a 3-star hotel in Ho Chi Minh City. Rated 9.2/10 by 88 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Standard Studio' with 1 queen bed. Great stay!|Clean and tidy,Great stay!|Clean and tidy,~₫1150000/night (approx. $46),https://ak-d.tripcdn.com/images/1mc3k12000im3wb1iBF6C_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.782587, 106.685375",Great stay!|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882521/AC302.webp
AC303,Sheraton Saigon Grand Opera Hotel,Accommodation,4.7,"88 Dong Khoi, Sai Gon Ward",A luxurious hotel located next to the Saigon Opera House.,"Sheraton Saigon Grand Opera Hotel is a 5-star hotel in Ho Chi Minh City. Rated 9.3/10 by 476 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Guest Room, 1 King Bed' with 1 king bed. Delicious breakfast|Located downtown",Delicious breakfast|Located downtown,~₫4825000/night (approx. $193),https://ak-d.tripcdn.com/images/1mc3112000icibkvj724E_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.775446, 106.703878",Delicious breakfast|Located downtown,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882522/AC303.webp
AC304,An Corner - Sunwah Pearl Apartment,Accommodation,5,90 Nguyen Huu Canh,A contemporary apartment offering views from the Sunwah Pearl complex.,An Corner - Sunwah Pearl Apartment is a 3-star hotel in Ho Chi Minh City. Rated 10.0/10 by 8 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory | Hang Xanh. The most popular room is 'Single Room' with 1 king bed. ,,~₫1575000/night (approx. $63),https://ak-d.tripcdn.com/images/0204y12000di8vex2EC20_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.789544, 106.717833",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882524/AC304.webp
AC305,Lanura Saigon Boutique Hotel,Accommodation,4.3,"99/18 - 18A, 99/18 Nguyen Thai Binh Street, Ward 4",A charming boutique hotel nestled in the heart of District 1.,Lanura Saigon Boutique Hotel is a 2-star hotel in Ho Chi Minh City. Rated 8.6/10 by 42 reviews. Guests praise its location near Near Tan Son Nhat International Airport. The most popular room is 'Superior Queen Room' with 1 queen bed. Clean and tidy|Great service,Clean and tidy|Great service,~₫675000/night (approx. $27),https://ak-d.tripcdn.com/images/1mc0112000egmkrwa313C_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.799167, 106.656979",Clean and tidy|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882525/AC305.webp
AC306,Bin Bin Hotel 10 - Mimosa Near Tan Son Nhat Airport,Accommodation,4.5,21 Bach Dang,A convenient hotel near Tan Son Nhat Airport offering comfortable accommodation.,Bin Bin Hotel 10 - Mimosa Near Tan Son Nhat Airport is a 2-star hotel in Ho Chi Minh City. Rated 9.0/10 by 48 reviews. Guests praise its location near Near Tan Son Nhat International Airport | Tan Son Nhat Airport Area. The most popular room is 'Superior Room' with 1 queen bed. Clean and tidy|Great stay!,Clean and tidy|Great stay!,~₫450000/night (approx. $18),https://ak-d.tripcdn.com/images/1mc2c12000k2qhadm7D7C_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.81464, 106.67089",Clean and tidy|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882527/AC306.webp
AC307,Cupid Hotel 2,Accommodation,4.3,52/25 - 52/27 Cu Lao Street,"A cozy hotel in the Phu Nhuan district, offering comfortable rooms.",Cupid Hotel 2 is a 2-star hotel in Ho Chi Minh City. Rated 8.7/10 by 63 reviews. Guests praise its location near Near Tan Dinh Church. The most popular room is 'Superior Room' with 1 queen bed. Friendly host|Great stay!,Friendly host|Great stay!,~₫375000/night (approx. $15),https://ak-d.tripcdn.com/images/1mc3r12000dvyvtjiD8E0_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.797211, 106.688941",Friendly host|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882528/AC307.webp
AC308,JW Marriott Hotel & Suites Saigon,Accommodation,4.6,"Corner Hai Ba Trung Street & Le Duan Boulevard, Ben Nghe Ward",A luxury hotel offering exceptional service and upscale amenities in District 1.,"JW Marriott Hotel & Suites Saigon is a 5-star hotel in Ho Chi Minh City. Rated 9.2/10 by 199 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Deluxe Guest Room, 2 Twin' with 2 single beds. Great location|Great stay!",Great location|Great stay!,~₫6625000/night (approx. $265),https://ak-d.tripcdn.com/images/0223312000h04end9BCB9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.780941, 106.700568",Great location|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882530/AC308.webp
AC309,Roseland Corp Hotel,Accommodation,4.5,"8A/6D2 Thai Van Lung St., Sai Gon Ward",A well-located hotel offering comfortable stays on Pasteur street.,Roseland Corp Hotel is a 3-star hotel in Ho Chi Minh City. Rated 9.0/10 by 875 reviews. Guests praise its location near Near Saigon Japan Town | Le Thanh Ton. The most popular room is 'Deluxe Double Room' with 1 queen bed. Delicious breakfast|Great for business trips,Delicious breakfast|Great for business trips,~₫3075000/night (approx. $123),https://ak-d.tripcdn.com/images/1mc0w12000b6hnpkkA6E6_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.77918, 106.70508",Delicious breakfast|Great for business trips,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882531/AC309.webp
AC310,Harmony Saigon Hotel & Spa,Accommodation,4.3,34 Đ. Bùi Thị Xuân,A relaxing hotel and spa offering a serene escape in District 1.,Harmony Saigon Hotel & Spa is a 4-star hotel in Ho Chi Minh City. Rated 8.6/10 by 75 reviews. Guests praise its location near Near Pham Ngu Lao | Ho Chi Minh City Centre. The most popular room is 'Deluxe Room (No view)' with 1 queen bed or 2 single beds. Friendly host|Great stay!,Friendly host|Great stay!,~₫1650000/night (approx. $66),https://ak-d.tripcdn.com/images/1mc1n12000lubac9rCA1B_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.771986, 106.690308",Friendly host|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882533/AC310.webp
AC311,A25 Hotel - 167 Pham Ngu Lao,Accommodation,4.2,"167 Pham Ngu Lao, Pham Ngu Lao",A budget-friendly hotel located in the vibrant Pham Ngu Lao area of District 1.,A25 Hotel - 167 Pham Ngu Lao is a 2-star hotel in Ho Chi Minh City. Rated 8.3/10 by 94 reviews. Guests praise its location near Near Pham Ngu Lao | Pham Ngu Lao Street Area. The most popular room is 'Superior Twin' with 2 single beds. Great service|Great location,Great service|Great location,~₫750000/night (approx. $30),https://ak-d.tripcdn.com/images/1mc2912000nw8q4em5A8B_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.768907, 106.694206",Great service|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882534/AC311.webp
AC312,Cosy City Center 4BR Townhouse with Garden in D1,Accommodation,5,"Hem 103/17 Tran Dinh Xu, Nguyen Cu Trinh",A charming townhouse with a garden located in the heart of District 1.,Cosy City Center 4BR Townhouse with Garden in D1 is a 4-star hotel in Ho Chi Minh City. Rated 10.0/10 by 3 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is '4 Bed 3 Bath Whole Townhouse' with 5 beds. ,,~₫3050000/night (approx. $122),https://ak-d.tripcdn.com/images/1mc6812000m2tirl24DC0_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.761539, 106.688273",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882536/AC312.webp
AC313,Your Homes River Gate Premium,Accommodation,4.7,151 Đường Bến Vân Đồn,Your Homes River Gate Premium offers modern apartments with stunning river views.,Your Homes River Gate Premium is a 4-star hotel in Ho Chi Minh City. Rated 9.3/10 by 108 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Studio Superior' with 1 king bed. Great stay!|Great location,Great stay!|Great location,~₫900000/night (approx. $36),https://ak-d.tripcdn.com/images/0204812000c3sv39v2654_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.76198, 106.69936",Great stay!|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882537/AC313.webp
AC314,SILA Urban Living,Accommodation,4.5,"21 Ngo Thoi Nhiem, Xuan Hoa Ward",SILA Urban Living provides modern urban living spaces in Ho Chi Minh City.,SILA Urban Living is a 4-star hotel in Ho Chi Minh City. Rated 8.9/10 by 109 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Deluxe Studio' with 1 queen bed. Great stay!|Great rooms,Great stay!|Great rooms,~₫1875000/night (approx. $75),https://ak-d.tripcdn.com/images/200e1e000001fkr9pECFE_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.781019, 106.690461",Great stay!|Great rooms,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882539/AC314.webp
AC315,Somerset Feliz Ho Chi Minh City,Accommodation,4.7,"No. 1 Phan Van Dang Street, Thanh My Loi Ward, Thu Duc City",Somerset Feliz offers serviced apartments with convenient amenities in Ho Chi Minh City.,Somerset Feliz Ho Chi Minh City is a 4-star hotel in Ho Chi Minh City. Rated 9.4/10 by 212 reviews. Guests praise its location near 6.6 km from center. The most popular room is 'Deluxe Room With Two Bedrooms' with 1 king bed and 1 queen bed. Great swimming pool|Clean pool,Great swimming pool|Clean pool,~₫2875000/night (approx. $115),https://ak-d.tripcdn.com/images/1mc3612000cl1nl08C868_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.778111, 106.7567",Great swimming pool|Clean pool,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882540/AC315.webp
AC316,Viet Lotus Saigon Hotel,Accommodation,4.2,33 Đ. Cao Thắng,Viet Lotus Saigon Hotel provides a comfortable stay in a central location in Saigon.,Viet Lotus Saigon Hotel is a 4-star hotel in Ho Chi Minh City. Rated 8.4/10 by 67 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Executive Room' with 1 queen bed. ,,~₫1325000/night (approx. $53),https://ak-d.tripcdn.com/images/1mc0z12000h86rqa25162_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.769512, 106.682112",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882541/AC316.webp
AC317,Express by M Village 46 Thao Dien,Accommodation,4.4,"No. 36, Street 46, Quarter 5, Thao Dien Ward, Thu Duc City",Express by M Village 46 Thao Dien offers convenient and modern accommodations.,Express by M Village 46 Thao Dien is a 3-star hotel in Ho Chi Minh City. Rated 8.8/10 by 13 reviews. Guests praise its location near Near Thao Dien Metro Station | Thao Dien. The most popular room is 'One-Bedroom Suite' with 1 king bed. ,,~₫3550000/night (approx. $142),https://ak-d.tripcdn.com/images/1mc4p12000lq8ugji0C36_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.808037, 106.730237",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882543/AC317.webp
AC318,InterContinental Grand Ho Tram,Accommodation,4.7,"Ho Tram Hamlet, Ho Tram Commune, Ho Chi Minh City",InterContinental Grand Ho Tram is a luxurious resort offering beachfront relaxation.,"InterContinental Grand Ho Tram is a 5-star hotel in Phuoc Thuan. Rated 9.3/10 by 90 reviews. Guests praise its location near Near Ho Tram Beach, Phuoc Thuan. The most popular room is 'Classic King Room - Non-Smoking' with 1 king bed. Great stay!|Great service",Great stay!|Great service,~₫2475000/night (approx. $99),https://ak-d.tripcdn.com/images/0225b120009c6vqxq46A4_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.486559, 107.454275",Great stay!|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882544/AC318.webp
AC319,Saigon Prince Hotel,Accommodation,4.3,"63 Nguyen Hue, Ben Nghe",Saigon Prince Hotel offers elegant accommodations in a prime location in Ho Chi Minh City.,Saigon Prince Hotel is a 4-star hotel in Ho Chi Minh City. Rated 8.7/10 by 191 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Club Room' with 1 queen bed or 2 single beds. Great service|Convenient location,Great service|Convenient location,~₫2850000/night (approx. $114),https://ak-d.tripcdn.com/images/1mc2412000grrs10lA7C9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.77281, 106.704069",Great service|Convenient location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882545/AC319.webp
AC320,"Cozy 2BR Apartment centrally in the heart of Hochiminh, Saigon",Accommodation,4.7,100 Co Giang Street,A comfortable and centrally located 2BR apartment in the heart of Saigon.,"Cozy 2BR Apartment centrally in the heart of Hochiminh, Saigon is a 3-star hotel in Ho Chi Minh City. Rated 9.3/10 by 6 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Cozy 2BR Apartment centrally in heart of Hochiminh, Saigon' with 1 queen bed and 1 king bed. ",,~₫1600000/night (approx. $64),https://ak-d.tripcdn.com/images/0201i12000d6iitbgA86A_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.763691, 106.694603",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882547/AC320.webp
AC321,Express by M Village Nguyen Van Thu,Accommodation,4.5,217 Nguyen Van Thu,Express by M Village Nguyen Van Thu offers stylish and convenient accommodations.,Express by M Village Nguyen Van Thu is a 3-star hotel in Ho Chi Minh City. Rated 9.0/10 by 51 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Deluxe Room' with 1 queen bed. Great location|Clean and tidy,Great location|Clean and tidy,~₫1100000/night (approx. $44),https://ak-d.tripcdn.com/images/1mc0h12000io9q6zh934D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.786125, 106.695593",Great location|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882549/AC321.webp
AC322,CityHouse - Atelier,Accommodation,4.9,"45 Nguyen Duy Hieu st, Thao Dien ward",CityHouse - Atelier provides unique and creative living spaces in the city.,CityHouse - Atelier is a 4-star hotel in Ho Chi Minh City. Rated 9.8/10 by 17 reviews. Guests praise its location near Near Thao Dien Metro Station | Thao Dien. The most popular room is '3 Bedroom Apartment' with 3 queen beds. ,,~₫2825000/night (approx. $113),https://ak-d.tripcdn.com/images/1mc2712000n08q0miB836_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.803243, 106.737211",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882550/AC322.webp
AC323,Staycation Downtown - Ben Thanh Tower D1,Accommodation,4.6,"136 - 138 Le Thi Hong Gam Street, Nguyen Thai Binh Ward",Enjoy a staycation in a downtown apartment at Ben Thanh Tower in District 1.,Staycation Downtown - Ben Thanh Tower D1 is a 4-star hotel in Ho Chi Minh City. Rated 9.2/10 by 6 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'One-Bedroom Apartment' with 1 queen bed. ,,~₫2800000/night (approx. $112),https://ak-d.tripcdn.com/images/0586z12000lx2hegg7AA1_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.768792, 106.697172",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882552/AC323.webp
AC324,M Saigon Apartment-The Manor 2,Accommodation,4.5,"89  Nguyen Huu Canh Street, Ward 22",M Saigon Apartment at The Manor 2 offers modern living with convenient facilities.,M Saigon Apartment-The Manor 2 is a 3-star hotel in Ho Chi Minh City. Rated 9.0/10 by 1 review. Guests praise its location near Near Landmark 81 Sky View Observatory | Hang Xanh. The most popular room is 'Classic Queen Room' with 1 queen bed. ,,~₫850000/night (approx. $34),https://ak-d.tripcdn.com/images/1mc6712000kwy3dff7CB6_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.792773, 106.717751",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882553/AC324.webp
AC325,Sabina Boutique Hotel 3,Accommodation,4.5,"2-4 Phan Khiem Ich, Hung Gia 1 Town",Sabina Boutique Hotel 3 provides a comfortable and stylish stay in a convenient location.,Sabina Boutique Hotel 3 is a 3-star hotel in Ho Chi Minh City. Rated 9.0/10 by 158 reviews. Guests praise its location near Near Saigon Exhibition and Convention Center (SECC) | Phu My Hung. The most popular room is 'Premium Suite' with 1 queen bed. Clean and tidy|Delicious breakfast,Clean and tidy|Delicious breakfast,~₫1725000/night (approx. $69),https://ak-d.tripcdn.com/images/0221r12000ky6l7cz28B9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.73306, 106.710036",Clean and tidy|Delicious breakfast,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882554/AC325.webp
AC326,Home Away - Dang Thi Nhu,Accommodation,4.3,23 Dang Thi Nhu,Home Away - Dang Thi Nhu offers a comfortable and welcoming stay in Ho Chi Minh City.,"Home Away - Dang Thi Nhu is a 3-star hotel in Ho Chi Minh City. Rated 8.7/10 by 41 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Comfort Double Room, Kitchenette, City View' with 1 queen bed and 1 futon bed. Great location|Great stay!",Great location|Great stay!,~₫400000/night (approx. $16),https://ak-d.tripcdn.com/images/0221g12000lt2471h7E9D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.769323, 106.697352",Great location|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882556/AC326.webp
AC327,Sheraton Saigon Grand Opera Hotel,Accommodation,4.7,"88 Dong Khoi, Sai Gon Ward",A luxurious hotel located next to the Saigon Opera House.,"Sheraton Saigon Grand Opera Hotel is a 5-star hotel in Ho Chi Minh City. Rated 9.3/10 by 476 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Guest Room, 1 King Bed' with 1 king bed. Delicious breakfast|Located downtown",Delicious breakfast|Located downtown,~₫4825000/night (approx. $193),https://ak-d.tripcdn.com/images/1mc3112000icibkvj724E_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.775446, 106.703878",Delicious breakfast|Located downtown,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882557/AC327.webp
AC328,Loftic Apartments - Tan Dinh,Accommodation,4.4,"44 Tran Quang Khai Street, Tan Dinh Ward",Modern and stylish apartments situated in the vibrant Tan Dinh neighborhood.,Loftic Apartments - Tan Dinh is a 3-star hotel in Ho Chi Minh City. Rated 8.8/10 by 3 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Loftic Balcony View' with 1 queen bed. ,,~₫675000/night (approx. $27),https://ak-d.tripcdn.com/images/1mc6c12000m76kv881748_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.792656, 106.694614",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882558/AC328.webp
